year,vote,rep_respondent,ind_respondent,dem_respondent,state,id,comp_challenger,comp_incumbent,cook,pop,expenditures,dem_inc,inc_age,inc_tenure,vote_incumbent,same,diff,cook_inc_risk
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"2. republican",1,0,0,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,0,0,1,1
1998,"2. republican",1,0,0,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,0,0,1,1
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"1. democrat",1,0,0,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,0,1,1
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"1. democrat",1,0,0,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,0,1,1
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"1. democrat",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,1,1,0,1
1998,"2. republican",0,0,1,"FL","FL_1998",1.194052,.5626421,"LikelyDem",14.90823,14.21261,1,62,11,0,1,0,1
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,1,0,2
1992,"1. democrat",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,1,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"2. republican",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,1,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,1,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,1,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"1. democrat",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"2. republican",1,0,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,1,2
1992,"2. republican",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,0,0,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,0,1,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,1,0,2
1992,"1. democrat",0,1,0,"GA","GA_1992",.3185622,.1698392,"LeanDem",6.759474,14.97596,1,52,5,1,0,0,2
1998,"2. republican",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,0,1,1
1998,"1. democrat",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,0,0,1,1
1998,"2. republican",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,0,1,1
1998,"2. republican",1,0,0,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,1,0,1
1998,"1. democrat",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,0,0,1,1
1998,"2. republican",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,0,1,1
1998,"2. republican",1,0,0,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,1,0,1
1998,"2. republican",1,0,0,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,1,0,1
1998,"2. republican",1,0,0,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,1,1,0,1
1998,"1. democrat",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,0,0,1,1
1998,"1. democrat",0,0,1,"GA","GA_1998",.4230199,.3185622,"LikelyRep",7.636522,15.6138,0,59,5,0,0,1,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
2002,"1. democrat",0,1,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,0,0,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",0,1,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,0,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",0,1,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,0,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"2. republican",1,0,0,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,0,0,1,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
2002,"1. democrat",0,0,1,"GA","GA_2002",-.6988143,-.377557,"LikelyDem",8.597927,15.8623,1,60,5,1,1,0,1
1992,"1. democrat",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,1,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"1. democrat",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,1,3
1992,"1. democrat",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,1,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1992,"2. republican",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,1,3
1992,"1. democrat",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,1,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"2. republican",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,1,3
1992,"2. republican",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,1,3
1992,"1. democrat",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,0,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1992,"2. republican",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,1,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1992,"1. democrat",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,1,3
1992,"1. democrat",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,0,0,0,3
1992,"2. republican",0,0,1,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,1,3
1992,"2. republican",0,1,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,0,0,3
1992,"2. republican",1,0,0,"IA","IA_1992",-1.874165,.3845788,"SolidRep",2.806923,12.92609,0,59,11,1,1,0,3
1996,"1. democrat",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,0,1,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"1. democrat",0,1,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,0,0,1
1996,"1. democrat",0,1,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,0,0,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"1. democrat",0,0,1,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,1,0,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"1. democrat",0,0,1,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,1,0,1
1996,"1. democrat",0,0,1,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,1,0,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"1. democrat",0,0,1,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,1,1,0,1
1996,"2. republican",1,0,0,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,0,1,1
1996,"2. republican",0,0,1,"IA","IA_1996",.7549676,1.308014,"LikelyDem",2.848473,14.70738,1,57,11,0,1,0,1
1998,"1. democrat",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,1,3
1998,"1. democrat",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,0,3
1998,"2. republican",1,0,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,1,0,3
1998,"2. republican",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,1,3
1998,"2. republican",1,0,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,1,0,3
1998,"1. democrat",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,1,3
1998,"2. republican",1,0,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,1,0,3
1998,"2. republican",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,0,3
1998,"2. republican",1,0,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,1,0,3
1998,"2. republican",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,0,3
1998,"1. democrat",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,1,3
1998,"2. republican",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,0,3
1998,"1. democrat",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,1,3
1998,"1. democrat",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,0,3
1998,"1. democrat",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,0,0,0,3
1998,"2. republican",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,1,3
1998,"2. republican",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,1,3
1998,"2. republican",0,0,1,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,1,3
1998,"2. republican",0,1,0,"IA","IA_1998",.0522771,-.4033941,"SolidRep",2.861025,12.0163,0,65,17,1,0,0,3
2002,"2. republican",1,0,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,1,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"1. democrat",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,0,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"1. democrat",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,0,0,2
2002,"1. democrat",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,0,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"2. republican",1,0,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,1,2
2002,"2. republican",1,0,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,1,2
2002,"2. republican",1,0,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,1,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"2. republican",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2002,"1. democrat",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,0,0,2
2002,"2. republican",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,0,2
2002,"2. republican",0,1,0,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,0,0,0,2
2002,"1. democrat",0,0,1,"IA","IA_2002",.1782342,1.361664,"LeanDem",2.935295,15.50052,1,63,17,1,1,0,2
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"2. republican",0,1,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,0,0,3
2004,"2. republican",0,1,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,0,0,3
2004,"1. democrat",0,0,1,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,0,0,1,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"1. democrat",0,0,1,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,0,0,1,3
2004,"1. democrat",0,0,1,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,0,0,1,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"2. republican",0,1,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,0,0,3
2004,"2. republican",0,1,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,0,0,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"1. democrat",0,0,1,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,0,0,1,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"1. democrat",0,1,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,0,0,0,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2004,"2. republican",1,0,0,"IA","IA_2004",-.8053237,-.0478948,"SolidRep",2.953679,11.81675,0,71,23,1,1,0,3
2002,"2. republican",1,0,0,"ID","ID_2002",.187738,.7025932,"SolidRep",1.344266,14.59066,0,57,11,1,1,0,3
2002,"1. democrat",0,1,0,"ID","ID_2002",.187738,.7025932,"SolidRep",1.344266,14.59066,0,57,11,0,0,0,3
2002,"2. republican",0,1,0,"ID","ID_2002",.187738,.7025932,"SolidRep",1.344266,14.59066,0,57,11,1,0,0,3
2002,"2. republican",1,0,0,"ID","ID_2002",.187738,.7025932,"SolidRep",1.344266,14.59066,0,57,11,1,1,0,3
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"2. republican",1,0,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,0,0,1,0
1998,"1. democrat",1,0,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,0,1,0
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"2. republican",0,1,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,0,0,0,0
1998,"2. republican",1,0,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,0,0,1,0
1998,"1. democrat",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,1,0,0
1998,"1. democrat",0,1,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,1,0,0,0
1998,"2. republican",1,0,0,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,0,0,1,0
1998,"2. republican",0,0,1,"IL","IL_1998",-.1010146,.641233,"TossUpDem",12.06977,16.68784,1,51,5,0,1,0,0
